brand_name,product_name,list_price,Order Quantity,order_date,required_date,shipped_date,Sales Consultant First Name,store_name,state,Total Price
Electra,Electra Townie Original 21D EQ - 2017/2018,679.99,2,2018-04-11,2018-04-11,2018-04-11,Mireya,Santa Cruz Bikes,CA,1359.98
Electra,Electra Townie Original 21D EQ - 2017/2018,679.99,2,2018-04-11,2018-04-11,2018-04-11,Mireya,Santa Cruz Bikes,CA,1359.98
Trek,Trek Domane SL 5 Disc - 2018,2499.99,2,2018-04-11,2018-04-11,2018-04-11,Mireya,Santa Cruz Bikes,CA,4999.98
Electra,Electra Townie Commute Go! Ladies' - 2018,2999.99,2,2018-04-11,2018-04-11,2018-04-11,Mireya,Santa Cruz Bikes,CA,5999.98
Trek,Trek Emonda SL 7 - 2018,4499.99,1,2018-04-11,2018-04-11,2018-04-11,Venita,Baldwin Bikes,NY,4499.99
Haro,Haro Downtown 16 - 2017,329.99,2,2018-04-11,2018-04-11,2018-04-11,Venita,Baldwin Bikes,NY,659.98
Surly,Surly Krampus - 2018,1499.0,2,2018-04-11,2018-04-11,2018-04-11,Venita,Baldwin Bikes,NY,2998.0
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,1,2018-04-11,2018-04-11,2018-04-11,Venita,Baldwin Bikes,NY,346.99
Strider,Strider Strider 20 Sport - 2018,289.99,2,2018-04-11,2018-04-11,2018-04-11,Venita,Baldwin Bikes,NY,579.98
Trek,Trek CrossRip+ - 2018,4499.99,1,2018-04-11,2018-04-11,2018-04-11,Kali,Rowlett Bikes,TX,4499.99
Trek,Trek XM700+ Lowstep - 2018,3499.99,2,2018-04-11,2018-04-11,2018-04-11,Kali,Rowlett Bikes,TX,6999.98
Electra,Electra Townie Commute 27D Ladies - 2018,899.99,2,2018-04-11,2018-04-11,2018-04-11,Kali,Rowlett Bikes,TX,1799.98
Strider,Strider Classic 12 Balance Bike - 2018,89.99,2,2018-04-11,2018-04-11,2018-04-11,Kali,Rowlett Bikes,TX,179.98
Electra,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,489.99
Electra,Electra Townie Original 21D EQ Ladies' - 2018,679.99,2,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,1359.98
Trek,Trek Farley Carbon Frameset - 2018,999.99,1,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,999.99
Trek,Trek X-Caliber Frameset - 2018,1499.99,2,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,2999.98
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,299.99
Trek,Trek Stache 5 - 2018,1599.99,1,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,1599.99
Trek,Trek Ticket S Frame - 2018,1469.99,1,2018-04-12,2018-04-12,2018-04-12,Genna,Santa Cruz Bikes,CA,1469.99
Electra,Electra Townie Commute 8D - 2018,749.99,2,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,1499.98
Surly,Surly Straggler - 2018,1549.0,1,2018-04-12,2018-04-12,2018-04-12,Marcelene,Baldwin Bikes,NY,1549.0
Electra,"Electra Treasure 1 20"" - 2018",319.99,2,2018-04-12,2018-04-12,2018-04-12,Marcelene,Baldwin Bikes,NY,639.98
Electra,Electra Townie Original 1 Ladies' - 2018,449.99,1,2018-04-12,2018-04-12,2018-04-12,Marcelene,Baldwin Bikes,NY,449.99
Electra,Electra Townie Commute Go! Ladies' - 2018,2999.99,2,2018-04-12,2018-04-12,2018-04-12,Marcelene,Baldwin Bikes,NY,5999.98
Trek,Trek Domane SL Frameset - 2018,6499.99,1,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,6499.99
Surly,Surly Pack Rat - 2018,1349.0,2,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,2698.0
Trek,Trek Lift+ - 2018,2799.99,1,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,2799.99
Trek,Trek Domane ALR 4 Disc Women's - 2018,1549.99,1,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,1549.99
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,1,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,5499.99
Electra,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.99,1,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,749.99
Electra,Electra Townie Original 21D EQ Ladies' - 2018,679.99,1,2018-04-12,2018-04-12,2018-04-12,Venita,Baldwin Bikes,NY,679.99
Surly,Surly Wednesday Frameset - 2017,469.99,1,2018-04-12,2018-04-12,2018-04-12,Layla,Rowlett Bikes,TX,469.99
Sun Bicycles,Sun Bicycles Streamway 3 - 2017,551.99,1,2018-04-12,2018-04-12,2018-04-12,Layla,Rowlett Bikes,TX,551.99
Trek,Trek Emonda S 5 - 2017,1999.99,2,2018-04-12,2018-04-12,2018-04-12,Layla,Rowlett Bikes,TX,3999.98
Electra,Electra Cruiser Lux 1 - 2016/2018,429.99,2,2018-04-12,2018-04-12,2018-04-12,Kali,Rowlett Bikes,TX,859.98
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2018-04-12,2018-04-12,2018-04-12,Kali,Rowlett Bikes,TX,299.99
Trek,Trek Silque SLR 7 Women's - 2017,5999.99,2,2018-04-12,2018-04-12,2018-04-12,Kali,Rowlett Bikes,TX,11999.98
Electra,Electra Cruiser 1 - 2016/2017/2018,269.99,2,2018-04-13,2018-04-13,2018-04-13,Mireya,Santa Cruz Bikes,CA,539.98
Trek,Trek Marlin 7 - 2017/2018,749.99,1,2018-04-13,2018-04-13,2018-04-13,Mireya,Santa Cruz Bikes,CA,749.99
Surly,Surly ECR 27.5 - 2018,1899.0,1,2018-04-13,2018-04-13,2018-04-13,Mireya,Santa Cruz Bikes,CA,1899.0
Trek,Trek Crockett 7 Disc - 2018,2999.99,2,2018-04-13,2018-04-13,2018-04-13,Venita,Baldwin Bikes,NY,5999.98
Trek,Trek Precaliber 20 Boy's - 2018,229.99,2,2018-04-13,2018-04-13,2018-04-13,Marcelene,Baldwin Bikes,NY,459.98
Sun Bicycles,Sun Bicycles Biscayne Tandem CB - 2017,647.99,1,2018-04-13,2018-04-13,2018-04-13,Marcelene,Baldwin Bikes,NY,647.99
Electra,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,1,2018-04-13,2018-04-13,2018-04-13,Marcelene,Baldwin Bikes,NY,349.99
Electra,Electra Koa 3i Ladies' - 2018,899.99,2,2018-04-13,2018-04-13,2018-04-13,Marcelene,Baldwin Bikes,NY,1799.98
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,1,2018-04-13,2018-04-13,2018-04-13,Marcelene,Baldwin Bikes,NY,6499.99
Trek,Trek XM700+ - 2018,3499.99,1,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,3499.99
Trek,Trek Ticket S Frame - 2018,1469.99,1,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,1469.99
Trek,Trek Precaliber 12 Boy's - 2018,199.99,2,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,399.98
Trek,Trek Domane ALR Disc Frameset - 2018,3199.99,2,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,6399.98
Haro,Haro Shredder 20 - 2017,209.99,1,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,209.99
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,1199.98
Trek,Trek Domane SL 5 Women's - 2018,2199.99,1,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,2199.99
Trek,Trek Conduit+ - 2018,2799.99,2,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,5599.98
Trek,Trek Verve+ - 2018,2299.99,2,2018-04-14,2018-04-14,2018-04-14,Venita,Baldwin Bikes,NY,4599.98
Electra,Electra Relic 3i - 2018,849.99,2,2018-04-15,2018-04-15,2018-04-15,Marcelene,Baldwin Bikes,NY,1699.98
Trek,Trek Boone 5 Disc - 2018,3299.99,1,2018-04-15,2018-04-15,2018-04-15,Marcelene,Baldwin Bikes,NY,3299.99
Haro,Haro SR 1.3 - 2017,1409.99,2,2018-04-15,2018-04-15,2018-04-15,Marcelene,Baldwin Bikes,NY,2819.98
Trek,Trek Ticket S Frame - 2018,1469.99,1,2018-04-15,2018-04-15,2018-04-15,Marcelene,Baldwin Bikes,NY,1469.99
Trek,Trek Verve+ Lowstep - 2018,2299.99,1,2018-04-15,2018-04-15,2018-04-15,Marcelene,Baldwin Bikes,NY,2299.99
Electra,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,2,2018-04-15,2018-04-15,2018-04-15,Marcelene,Baldwin Bikes,NY,1799.98
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2018-04-15,2018-04-15,2018-04-15,Layla,Rowlett Bikes,TX,939.98
Electra,Electra Townie Original 21D - 2016,549.99,2,2018-04-15,2018-04-15,2018-04-15,Layla,Rowlett Bikes,TX,1099.98
Sun Bicycles,Sun Bicycles Atlas X-Type - 2017,416.99,2,2018-04-16,2018-04-16,2018-04-16,Mireya,Santa Cruz Bikes,CA,833.98
Electra,Electra Morningstar 3i Ladies' - 2018,749.99,1,2018-04-16,2018-04-16,2018-04-16,Mireya,Santa Cruz Bikes,CA,749.99
Electra,Electra Cruiser Lux 7D - 2018,479.99,1,2018-04-16,2018-04-16,2018-04-16,Mireya,Santa Cruz Bikes,CA,479.99
Trek,Trek Domane SLR 6 Disc - 2018,5499.99,2,2018-04-16,2018-04-16,2018-04-16,Mireya,Santa Cruz Bikes,CA,10999.98
Sun Bicycles,Sun Bicycles Biscayne Tandem CB - 2017,647.99,1,2018-04-16,2018-04-16,2018-04-16,Mireya,Santa Cruz Bikes,CA,647.99
Trek,Trek Domane SLR 9 Disc - 2018,11999.99,2,2018-04-16,2018-04-16,2018-04-16,Venita,Baldwin Bikes,NY,23999.98
Electra,Electra Townie Original 7D EQ Ladies' - 2017/2018,599.99,2,2018-04-16,2018-04-16,2018-04-16,Venita,Baldwin Bikes,NY,1199.98
Trek,Trek Fuel EX 8 29 XT - 2018,3199.99,2,2018-04-16,2018-04-16,2018-04-16,Venita,Baldwin Bikes,NY,6399.98
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.0,1,2018-04-16,2018-04-16,2018-04-16,Venita,Baldwin Bikes,NY,429.0
Trek,Trek Girl's Kickster - 2017,149.99,2,2018-04-16,2018-04-16,2018-04-16,Venita,Baldwin Bikes,NY,299.98
Sun Bicycles,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,402.99
Surly,Surly Troll Frameset - 2018,2499.99,2,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,4999.98
Trek,Trek Domane SL 6 Disc - 2018,3499.99,2,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,6999.98
Haro,Haro Flightline One ST - 2017,379.99,2,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,759.98
Electra,"Electra Under-The-Sea 1 16"" - 2018",279.99,1,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,279.99
Sun Bicycles,Sun Bicycles Cruz 3 - Women's - 2017,449.99,2,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,899.98
Haro,Haro Shredder 20 Girls - 2017,209.99,1,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,209.99
Trek,Trek CrossRip 1 - 2018,959.99,2,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,1919.98
Electra,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,2,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,699.98
Trek,Trek Procaliber 6 - 2018,1799.99,1,2018-04-16,2018-04-16,2018-04-16,Marcelene,Baldwin Bikes,NY,1799.99
Trek,Trek XM700+ - 2018,3499.99,2,2018-04-17,2018-04-17,2018-04-17,Mireya,Santa Cruz Bikes,CA,6999.98
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,2,2018-04-17,2018-04-17,2018-04-17,Mireya,Santa Cruz Bikes,CA,833.98
Haro,Haro SR 1.2 - 2017,869.99,1,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,869.99
Trek,Trek Domane SL Frameset - 2018,6499.99,1,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,6499.99
Trek,Trek Conduit+ - 2018,2799.99,2,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,5599.98
Electra,Electra Queen of Hearts 3i - 2018,749.99,1,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,749.99
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,499.99
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,2,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,899.98
Trek,Trek Super Commuter+ 7 - 2018,3599.99,1,2018-04-17,2018-04-17,2018-04-17,Genna,Santa Cruz Bikes,CA,3599.99
Trek,Trek Farley Alloy Frameset - 2017,469.99,1,2018-04-17,2018-04-17,2018-04-17,Mireya,Santa Cruz Bikes,CA,469.99
Trek,Trek Powerfly 5 Women's - 2018,3499.99,1,2018-04-17,2018-04-17,2018-04-17,Mireya,Santa Cruz Bikes,CA,3499.99
Trek,Trek Boone 7 - 2017,3499.99,2,2018-04-17,2018-04-17,2018-04-17,Mireya,Santa Cruz Bikes,CA,6999.98
Trek,Trek CrossRip 1 - 2018,959.99,1,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,959.99
Trek,Trek Kids' Neko - 2018,469.99,1,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,469.99
Electra,Electra White Water 3i - 2018,749.99,2,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,1499.98
Electra,Electra Townie Commute 8D Ladies' - 2018,699.99,2,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,1399.98
Electra,Electra Townie Original 21D Ladies' - 2018,559.99,2,2018-04-17,2018-04-17,2018-04-17,Marcelene,Baldwin Bikes,NY,1119.98
Electra,Electra Townie Original 3i EQ - 2017/2018,659.99,1,2018-04-17,2018-04-17,2018-04-17,Marcelene,Baldwin Bikes,NY,659.99
Trek,Trek Conduit+ - 2018,2799.99,2,2018-04-17,2018-04-17,2018-04-17,Marcelene,Baldwin Bikes,NY,5599.98
Trek,Trek Domane SL 8 Disc - 2018,5499.99,1,2018-04-17,2018-04-17,2018-04-17,Marcelene,Baldwin Bikes,NY,5499.99
Trek,Trek Girl's Kickster - 2017,149.99,2,2018-04-17,2018-04-17,2018-04-17,Marcelene,Baldwin Bikes,NY,299.98
Trek,Trek Boone 7 Disc - 2018,3999.99,2,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,7999.98
Trek,Trek Verve+ Lowstep - 2018,2299.99,1,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,2299.99
Haro,Haro Shift R3 - 2017,1469.99,2,2018-04-17,2018-04-17,2018-04-17,Venita,Baldwin Bikes,NY,2939.98
Electra,Electra Townie Original 7D - 2017,489.99,1,2018-04-18,2018-04-18,2018-04-18,Genna,Santa Cruz Bikes,CA,489.99
Electra,Electra Townie Original 21D - 2016,549.99,1,2018-04-18,2018-04-18,2018-04-18,Genna,Santa Cruz Bikes,CA,549.99
Electra,Electra Townie Commute Go! - 2018,2999.99,1,2018-04-18,2018-04-18,2018-04-18,Genna,Santa Cruz Bikes,CA,2999.99
Trek,Trek Precaliber 16 Boys - 2017,209.99,1,2018-04-18,2018-04-18,2018-04-18,Genna,Santa Cruz Bikes,CA,209.99
Trek,Trek Domane AL 2 Women's - 2018,749.99,1,2018-04-18,2018-04-18,2018-04-18,Genna,Santa Cruz Bikes,CA,749.99
Electra,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99,1,2018-04-18,2018-04-18,2018-04-18,Genna,Santa Cruz Bikes,CA,279.99
Electra,Electra Townie Original 21D - 2016,549.99,2,2018-04-18,2018-04-18,2018-04-18,Venita,Baldwin Bikes,NY,1099.98
Trek,Trek Domane SL Frameset - 2018,6499.99,1,2018-04-18,2018-04-18,2018-04-18,Venita,Baldwin Bikes,NY,6499.99
Surly,Surly Big Fat Dummy Frameset - 2018,469.99,1,2018-04-18,2018-04-18,2018-04-18,Venita,Baldwin Bikes,NY,469.99
Surly,Surly ECR 27.5 - 2018,1899.0,2,2018-04-18,2018-04-18,2018-04-18,Venita,Baldwin Bikes,NY,3798.0
Trek,Trek Domane SLR Disc Frameset - 2018,3199.99,1,2018-04-18,2018-04-18,2018-04-18,Venita,Baldwin Bikes,NY,3199.99
Trek,Trek Domane SL 6 - 2017,3499.99,2,2018-04-18,2018-04-18,2018-04-18,Marcelene,Baldwin Bikes,NY,6999.98
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,1,2018-04-18,2018-04-18,2018-04-18,Marcelene,Baldwin Bikes,NY,659.99
Strider,Strider Strider 20 Sport - 2018,289.99,1,2018-04-18,2018-04-18,2018-04-18,Marcelene,Baldwin Bikes,NY,289.99
Trek,Trek Kids' Neko - 2018,469.99,2,2018-04-18,2018-04-18,2018-04-18,Marcelene,Baldwin Bikes,NY,939.98
Electra,Electra Koa 3i Ladies' - 2018,899.99,2,2018-04-18,2018-04-18,2018-04-18,Marcelene,Baldwin Bikes,NY,1799.98
Surly,Surly Pack Rat - 2018,1349.0,2,2018-04-19,2018-04-19,2018-04-19,Genna,Santa Cruz Bikes,CA,2698.0
Haro,Haro SR 1.3 - 2017,1409.99,2,2018-04-19,2018-04-19,2018-04-19,Marcelene,Baldwin Bikes,NY,2819.98
Trek,Trek Farley Carbon Frameset - 2018,999.99,1,2018-04-19,2018-04-19,2018-04-19,Marcelene,Baldwin Bikes,NY,999.99
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2018-04-19,2018-04-19,2018-04-19,Marcelene,Baldwin Bikes,NY,2899.99
Trek,Trek Domane S 6 - 2017,2699.99,1,2018-04-19,2018-04-19,2018-04-19,Marcelene,Baldwin Bikes,NY,2699.99
Electra,Electra Townie Go! 8i Ladies' - 2018,2599.99,1,2018-04-19,2018-04-19,2018-04-19,Marcelene,Baldwin Bikes,NY,2599.99
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,2,2018-04-20,2018-04-20,2018-04-20,Marcelene,Baldwin Bikes,NY,679.98
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,2018-04-20,2018-04-20,2018-04-20,Marcelene,Baldwin Bikes,NY,449.0
Trek,Trek Domane SL Disc Frameset - 2017,3199.99,2,2018-04-20,2018-04-20,2018-04-20,Marcelene,Baldwin Bikes,NY,6399.98
Electra,Electra Cruiser 7D Ladies' - 2016/2018,319.99,1,2018-04-20,2018-04-20,2018-04-20,Marcelene,Baldwin Bikes,NY,319.99
Trek,Trek X-Caliber 8 - 2018,999.99,2,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,1999.98
Haro,Haro Shift R3 - 2017,1469.99,1,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,1469.99
Trek,Trek Domane SL 5 - 2018,2199.99,2,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,4399.98
Electra,"Electra Under-The-Sea 1 16"" - 2018",279.99,2,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,559.98
Trek,Trek Domane SL Disc Frameset - 2017,3199.99,1,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,3199.99
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,250.99
Trek,Trek Fuel EX 8 29 - 2018,3199.99,2,2018-04-20,2018-04-20,2018-04-20,Venita,Baldwin Bikes,NY,6399.98
Trek,Trek XM700+ Lowstep - 2018,3499.99,1,2018-04-20,2018-04-20,2018-04-20,Layla,Rowlett Bikes,TX,3499.99
Electra,Electra Townie Commute 27D - 2018,899.99,1,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,899.99
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,269.99
Haro,Haro Flightline One ST - 2017,379.99,1,2018-04-21,2018-04-21,2018-04-21,Mireya,Santa Cruz Bikes,CA,379.99
Haro,Haro Shredder 20 - 2017,209.99,1,2018-04-21,2018-04-21,2018-04-21,Mireya,Santa Cruz Bikes,CA,209.99
Electra,Electra Townie Balloon 7i EQ - 2018,899.99,1,2018-04-21,2018-04-21,2018-04-21,Mireya,Santa Cruz Bikes,CA,899.99
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2018-04-21,2018-04-21,2018-04-21,Mireya,Santa Cruz Bikes,CA,299.99
Electra,Electra Townie Original 21D EQ - 2017/2018,679.99,2,2018-04-21,2018-04-21,2018-04-21,Mireya,Santa Cruz Bikes,CA,1359.98
Trek,Trek Domane AL 3 - 2018,919.99,1,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,919.99
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,2,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,9999.98
Trek,Trek Precaliber 24 7-speed Girl's - 2018,319.99,1,2018-04-21,2018-04-21,2018-04-21,Mireya,Santa Cruz Bikes,CA,319.99
Trek,Trek Domane SLR 6 - 2018,4999.99,1,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,4999.99
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,1,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,533.99
Electra,Electra Townie Balloon 7i EQ - 2018,899.99,1,2018-04-21,2018-04-21,2018-04-21,Genna,Santa Cruz Bikes,CA,899.99
Electra,Electra Townie Commute Go! Ladies' - 2018,2999.99,1,2018-04-22,2018-04-22,2018-04-22,Venita,Baldwin Bikes,NY,2999.99
Trek,Trek Domane SLR 9 Disc - 2018,11999.99,1,2018-04-22,2018-04-22,2018-04-22,Venita,Baldwin Bikes,NY,11999.99
Electra,Electra Townie Commute 8D Ladies' - 2018,699.99,2,2018-04-22,2018-04-22,2018-04-22,Venita,Baldwin Bikes,NY,1399.98
Electra,Electra Townie Original 21D - 2018,559.99,1,2018-04-22,2018-04-22,2018-04-22,Venita,Baldwin Bikes,NY,559.99
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2018-04-22,2018-04-22,2018-04-22,Venita,Baldwin Bikes,NY,1199.98
Electra,Electra Super Moto 8i - 2018,899.99,2,2018-04-22,2018-04-22,2018-04-22,Layla,Rowlett Bikes,TX,1799.98
Electra,Electra Townie Commute Go! - 2018,2999.99,1,2018-04-22,2018-04-22,2018-04-22,Layla,Rowlett Bikes,TX,2999.99
Trek,Trek Fuel EX 8 29 - 2018,3199.99,1,2018-04-22,2018-04-22,2018-04-22,Layla,Rowlett Bikes,TX,3199.99
Electra,Electra Townie Original 21D EQ - 2017/2018,679.99,2,2018-04-22,2018-04-22,2018-04-22,Layla,Rowlett Bikes,TX,1359.98
Trek,Trek Conduit+ - 2016,2999.99,1,2018-04-23,2018-04-23,2018-04-23,Mireya,Santa Cruz Bikes,CA,2999.99
Trek,Trek X-Caliber 7 - 2018,919.99,1,2018-04-23,2018-04-23,2018-04-23,Mireya,Santa Cruz Bikes,CA,919.99
Electra,Electra Moto 1 - 2016,529.99,2,2018-04-23,2018-04-23,2018-04-23,Mireya,Santa Cruz Bikes,CA,1059.98
Electra,Electra Super Moto 8i - 2018,899.99,2,2018-04-23,2018-04-23,2018-04-23,Mireya,Santa Cruz Bikes,CA,1799.98
Strider,Strider Classic 12 Balance Bike - 2018,89.99,2,2018-04-23,2018-04-23,2018-04-23,Mireya,Santa Cruz Bikes,CA,179.98
Surly,Surly Pack Rat Frameset - 2018,469.99,1,2018-04-23,2018-04-23,2018-04-23,Mireya,Santa Cruz Bikes,CA,469.99
Haro,Haro SR 1.1 - 2017,539.99,1,2018-04-23,2018-04-23,2018-04-23,Genna,Santa Cruz Bikes,CA,539.99
Trek,Trek Boone 7 Disc - 2018,3999.99,2,2018-04-23,2018-04-23,2018-04-23,Genna,Santa Cruz Bikes,CA,7999.98
Electra,Electra Cruiser 1 - 2016/2017/2018,269.99,1,2018-04-23,2018-04-23,2018-04-23,Genna,Santa Cruz Bikes,CA,269.99
Surly,Surly Big Fat Dummy Frameset - 2018,469.99,2,2018-04-23,2018-04-23,2018-04-23,Genna,Santa Cruz Bikes,CA,939.98
Haro,Haro Shredder 20 - 2017,209.99,2,2018-04-23,2018-04-23,2018-04-23,Genna,Santa Cruz Bikes,CA,419.98
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,1,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,416.99
Electra,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99,1,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,319.99
Trek,Trek Powerfly 5 Women's - 2018,3499.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,6999.98
Electra,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,559.98
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,941.98
Electra,Electra Townie Balloon 3i EQ Ladies' - 2018,799.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,1599.98
Heller,Heller Bloodhound Trail - 2018,2599.0,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,5198.0
Electra,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,559.98
Trek,Trek Super Commuter+ 7 - 2018,3599.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,7199.98
Electra,Electra Townie Commute 27D Ladies - 2018,899.99,1,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,899.99
Electra,Electra Townie Commute 8D - 2018,749.99,2,2018-04-23,2018-04-23,2018-04-23,Venita,Baldwin Bikes,NY,1499.98
Trek,Trek Domane SL 6 - 2017,3499.99,1,2018-04-24,2018-04-24,2018-04-24,Mireya,Santa Cruz Bikes,CA,3499.99
Electra,Electra Tiger Shark 3i - 2018,899.99,1,2018-04-24,2018-04-24,2018-04-24,Mireya,Santa Cruz Bikes,CA,899.99
